,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
223,TEXAS,GRAND PRAIRIE,2015,187901,237,1,38,61,137,1965,350,1384,231,11
224,TEXAS,HOUSTON,2015,2275221,10216,144,374,4777,4921,48909,9597,32644,6668,332
225,TEXAS,IRVING,2015,236465,216,6,15,83,112,2914,507,2132,275,10
226,TEXAS,KILLEEN,2015,140497,400,10,74,70,246,1793,441,1255,97,12
227,TEXAS,LAREDO,2015,256280,491,4,64,69,354,4291,532,3599,160,43
228,TEXAS,LEWISVILLE,2015,104741,108,1,23,24,60,1136,161,869,106,2
229,TEXAS,LUBBOCK,2015,247271,1104,8,90,167,839,5785,1231,4138,416,19
230,TEXAS,MCALLEN,2015,140593,71,2,7,22,40,2277,240,1984,53,3
231,TEXAS,MCKINNEY,2015,163406,141,2,25,27,87,1260,139,1064,57,5
232,TEXAS,MESQUITE,2015,145569,214,3,22,98,91,2876,553,1910,413,2
233,TEXAS,MIDLAND,2015,132625,222,5,20,27,170,1718,347,1291,80,3
234,TEXAS,ODESSA,2015,118606,589,6,32,79,472,2270,383,1618,269,13
235,TEXAS,PASADENA,2015,154986,292,1,38,81,172,2203,351,1540,312,25
236,TEXAS,PEARLAND,2015,106850,81,1,27,19,34,1103,177,889,37,2
237,TEXAS,PLANO,2015,282968,213,2,46,64,101,2397,354,1929,114,9
238,TEXAS,RICHARDSON,2015,111008,76,0,13,26,37,1092,192,825,75,1
239,TEXAS,ROUND ROCK,2015,115955,71,1,15,18,37,1062,98,943,21,2
240,TEXAS,SAN ANTONIO,2015,1463586,4005,51,509,915,2530,35261,5576,26572,3113,119
241,TEXAS,TYLER,2015,102481,212,3,27,38,144,1899,322,1492,85,0
242,TEXAS,WACO,2015,131413,394,14,34,67,279,2497,563,1870,64,42
243,TEXAS,WICHITA FALLS,2015,105186,200,1,48,54,97,2057,456,1526,75,0
244,UTAH,PROVO,2015,115294,81,0,35,10,36,1095,100,924,71,1
245,VIRGINIA,ALEXANDRIA,2015,152710,131,0,11,53,67,1350,113,1133,104,1
246,VIRGINIA,CHESAPEAKE,2015,235273,488,6,31,81,370,2810,463,2185,162,14
247,VIRGINIA,HAMPTON,2015,136381,155,7,16,71,61,1989,289,1555,145,14
248,VIRGINIA,NEWPORT NEWS ,2015,182975,344,17,35,98,194,2522,438,1918,166,25
249,VIRGINIA,NORFOLK,2015,245400,629,7,58,202,362,4141,522,3473,146,13
250,VIRGINIA,RICHMOND,2015,220802,553,16,32,236,269,3645,682,2640,323,32
251,VIRGINIA,VIRGINIA BEACH,2015,452797,316,12,52,128,124,4625,505,3931,189,49
252,WASHINGTON,BELLEVUE,2015,138532,54,2,9,22,21,2089,319,1648,122,8
253,WASHINGTON,EVERETT6,2015,107633,191,4,19,65,103,3040,477,2156,407,20
254,WASHINGTON,KENT,2015,127259,156,3,28,63,62,2872,432,1973,467,12
255,WASHINGTON,RENTON,2015,100015,135,0,24,50,61,2680,559,1725,396,2
256,WASHINGTON,SEATTLE,2015,683700,2000,9,67,782,1142,18074,3629,12445,2000,36
257,WASHINGTON,SPOKANE,2015,212698,549,5,55,170,319,7585,1397,5367,821,24
258,WASHINGTON,TACOMA,2015,206884,760,4,67,229,460,6182,1188,4061,933,26
259,WASHINGTON,VANCOUVER,2015,171076,356,1,60,60,235,2671,435,1875,361,27
260,WISCONSIN,GREEN BAY,2015,105119,216,1,27,25,163,1035,183,807,45,6
261,WISCONSIN,KENOSHA,2015,100038,126,1,26,50,49,920,152,714,54,2
262,WISCONSIN,MADISON,2015,248833,432,3,57,106,266,3170,548,2520,102,4
263,WISCONSIN,MILWAUKEE,2015,600400,4302,73,189,1674,2366,11680,2587,6072,3021,113
