,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson
219,FLORIDA,POMPANO BEACH,2016,107656,458,3,44,160,251,2586,413,1888,285,2
220,FLORIDA,PORT ST. LUCIE,2015,176364,124,2,4,13,105,1164,204,924,36,1
221,FLORIDA,PORT ST. LUCIE,2016,176364,139,2,8,27,102,1167,204,925,38,3
222,FLORIDA,ST. PETERSBURG,2015,255821,979,5,67,266,641,7156,1127,5263,766,23
223,FLORIDA,ST. PETERSBURG,2016,255821,854,11,59,258,526,5642,932,4272,438,22
224,FLORIDA,TALLAHASSEE,2015,189709,990,8,119,166,697,4443,960,3110,373,3
225,FLORIDA,TALLAHASSEE,2016,189709,857,4,104,200,549,5346,1036,3777,533,3
226,FLORIDA,TAMPA,2015,364383,1127,21,32,296,778,4075,934,2863,278,35
227,FLORIDA,TAMPA,2016,364383,984,12,43,258,671,4031,761,2917,353,34
228,FLORIDA,WEST PALM BEACH,2015,104919,416,6,25,123,262,2451,355,1861,235,6
229,FLORIDA,WEST PALM BEACH,2016,104919,479,3,41,151,284,2671,439,1949,283,12
230,GEORGIA,ATHENS-CLARKE COUNTY,2015,120858,257,1,25,62,169,1917,371,1444,102,16
231,GEORGIA,ATHENS-CLARKE COUNTY,2016,120858,274,1,27,76,170,2096,425,1559,112,9
232,GEORGIA,ATLANTA,2015,464710,2529,45,83,905,1496,12145,2258,7703,2184,27
233,GEORGIA,ATLANTA,2016,464710,2531,57,60,1092,1322,11522,2171,7507,1844,27
234,GEORGIA,SANDY SPRINGS,2015,103898,73,2,6,41,24,1239,272,888,79,2
235,GEORGIA,SANDY SPRINGS,2016,103898,51,0,5,27,19,1296,234,985,77,4
236,GEORGIA,SAVANNAH-CHATHAM METROPOLITAN,2015,240178,499,20,30,216,233,4264,874,2895,495,9
237,GEORGIA,SAVANNAH-CHATHAM METROPOLITAN,2016,240178,574,28,28,254,264,3950,789,2720,441,6
238,HAWAII,HONOLULU,2015,999307,1158,12,147,438,561,13836,2072,10144,1620,126
239,HAWAII,HONOLULU,2016,999307,1165,9,181,378,597,15535,1843,11477,2215,139
240,IDAHO,BOISE,2015,218844,312,0,68,17,227,2281,308,1833,140,23
241,IDAHO,BOISE,2016,218844,330,2,64,20,244,2482,353,1961,168,19
242,ILLINOIS,AURORA,2015,201034,308,5,33,45,225,1338,208,1066,64,6
243,ILLINOIS,AURORA,2016,201034,306,2,20,59,225,1163,197,907,59,11
244,ILLINOIS,CHICAGO,2015,2728695,11081,213,730,4048,6090,36779,5698,26310,4771,247
245,ILLINOIS,CHICAGO,2016,2728695,13729,317,749,5164,7499,39151,6176,27768,5207,285
