,State,City,Year,Population,Violent Crime,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,MV Theft,Arson,Total
969,MINNESOTA,MINNEAPOLIS,2018,418971,1730.0,14.0,234.0,575.0,907.0,7685.0,1314.0,5316.0,1055.0,38.0,18868.0
970,MINNESOTA,ROCHESTER,2018,115228,123.0,4.0,38.0,19.0,62.0,1045.0,139.0,854.0,52.0,1.0,2337.0
971,MINNESOTA,ST. PAUL,2018,306696,907.0,4.0,139.0,258.0,506.0,4685.0,813.0,2620.0,1252.0,55.0,11239.0
972,MISSOURI,COLUMBIA,2018,122585,179.0,3.0,45.0,38.0,93.0,1556.0,204.0,1216.0,136.0,4.0,3474.0
973,MISSOURI,INDEPENDENCE,2018,117055,248.0,9.0,27.0,50.0,162.0,3087.0,384.0,2063.0,640.0,0.0,6670.0
974,MISSOURI,KANSAS CITY,2018,484948,3794.0,61.0,188.0,761.0,2784.0,10185.0,1877.0,6183.0,2125.0,118.0,28076.0
975,MISSOURI,SPRINGFIELD,2018,168654,1013.0,4.0,162.0,136.0,711.0,5539.0,905.0,3950.0,684.0,26.0,13130.0
976,MISSOURI,ST. LOUIS,2018,310284,2722.0,83.0,151.0,652.0,1836.0,8476.0,1282.0,6001.0,1193.0,0.0,22396.0
977,MONTANA,BILLINGS,2018,111317,269.0,1.0,29.0,53.0,186.0,2671.0,333.0,1952.0,386.0,9.0,5889.0
978,NEBRASKA,LINCOLN,2018,284063,510.0,2.0,142.0,67.0,299.0,3884.0,589.0,3118.0,177.0,19.0,8807.0
979,NEBRASKA,OMAHA,2018,449388,1258.0,13.0,215.0,187.0,843.0,7312.0,824.0,5125.0,1363.0,0.0,17140.0
980,NEVADA,HENDERSON,2018,299285,267.0,4.0,34.0,93.0,136.0,3063.0,543.0,2155.0,365.0,9.0,6669.0
981,NEVADA,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,2018,1627244,5129.0,68.0,766.0,1367.0,2928.0,23599.0,6152.0,13414.0,4033.0,51.0,57507.0
982,NEVADA,NORTH LAS VEGAS,2018,242537,1148.0,13.0,74.0,202.0,859.0,2774.0,693.0,1467.0,614.0,7.0,7851.0
983,NEVADA,RENO,2018,248531,759.0,2.0,89.0,140.0,528.0,3088.0,484.0,2082.0,522.0,6.0,7700.0
984,NEW HAMPSHIRE,MANCHESTER,2018,110655,317.0,0.0,35.0,65.0,217.0,1303.0,154.0,1072.0,77.0,9.0,3249.0
985,NEW JERSEY,EDISON TOWNSHIP,2018,102699,52.0,1.0,2.0,18.0,31.0,564.0,85.0,439.0,40.0,2.0,1234.0
986,NEW JERSEY,ELIZABETH,2018,129726,395.0,3.0,23.0,156.0,213.0,1927.0,297.0,1227.0,403.0,5.0,4649.0
987,NEW JERSEY,LAKEWOOD TOWNSHIP,2018,102759,48.0,0.0,1.0,5.0,42.0,369.0,72.0,270.0,27.0,5.0,839.0
988,NEW JERSEY,NEWARK,2018,283673,999.0,36.0,74.0,331.0,558.0,2877.0,431.0,1297.0,1149.0,25.0,7777.0
989,NEW JERSEY,PATERSON,2018,147690,494.0,4.0,24.0,229.0,237.0,1825.0,384.0,1198.0,243.0,4.0,4642.0
990,NEW JERSEY,WOODBRIDGE TOWNSHIP,2018,102129,64.0,0.0,4.0,15.0,45.0,647.0,65.0,543.0,39.0,4.0,1426.0
991,NEW MEXICO,LAS CRUCES5,2018,102350,194.0,3.0,18.0,19.0,154.0,1810.0,267.0,1418.0,125.0,3.0,4011.0
992,NEW YORK,AMHERST TOWN,2018,121150,79.0,0.0,12.0,25.0,42.0,780.0,88.0,679.0,13.0,1.0,1719.0
993,NEW YORK,BUFFALO,2018,256169,1289.0,24.0,92.0,416.0,757.0,4504.0,1052.0,2986.0,466.0,77.0,11663.0
994,NEW YORK,NEW YORK,2018,8616333,22429.0,148.0,1452.0,6223.0,14606.0,59977.0,5086.0,52427.0,2464.0,0.0,164812.0
995,NEW YORK,ROCHESTER,2018,208591,742.0,12.0,66.0,239.0,425.0,3153.0,511.0,2374.0,268.0,30.0,7820.0
996,NEW YORK,SYRACUSE,2018,143069,405.0,9.0,43.0,107.0,246.0,1874.0,331.0,1350.0,193.0,18.0,4576.0
997,NEW YORK,YONKERS,2018,201554,370.0,0.0,16.0,108.0,246.0,839.0,136.0,630.0,73.0,2.0,2420.0
998,NORTH CAROLINA10,DURHAM,2018,269088,,13.0,,276.0,469.0,4439.0,1104.0,3008.0,327.0,19.0,9655.0
999,NORTH CAROLINA12,GREENSBORO,2018,290051,,24.0,,258.0,554.0,4615.0,945.0,3335.0,335.0,53.0,10119.0
1000,NORTH CAROLINA14,WILMINGTON,2018,119422,,4.0,,59.0,236.0,1439.0,377.0,966.0,96.0,4.0,3181.0
1001,NORTH CAROLINA6,CARY,2018,166986,,0.0,,22.0,42.0,779.0,137.0,624.0,18.0,3.0,1625.0
1002,NORTH CAROLINA8,CHARLOTTE-MECKLENBURG,2018,914609,,29.0,,838.0,1910.0,16618.0,2848.0,12345.0,1425.0,74.0,36087.0
1003,NORTH DAKOTA,FARGO,2018,123430,252.0,2.0,50.0,33.0,167.0,1826.0,318.0,1361.0,147.0,5.0,4161.0
1004,OHIO,AKRON,2018,197412,746.0,12.0,105.0,169.0,460.0,3340.0,796.0,2185.0,359.0,27.0,8199.0
1005,OHIO,CINCINNATI,2018,299116,1118.0,31.0,134.0,414.0,539.0,6566.0,1389.0,4502.0,675.0,1.0,15369.0
1006,OHIO,CLEVELAND,2018,385351,2796.0,39.0,224.0,887.0,1646.0,7830.0,2061.0,4266.0,1503.0,77.0,21329.0
1007,OHIO,COLUMBUS,2018,872205,2071.0,54.0,390.0,850.0,777.0,14786.0,3008.0,9758.0,2020.0,7.0,33721.0
1008,OHIO,DAYTON,2018,140171,656.0,13.0,82.0,206.0,355.0,2978.0,810.0,1790.0,378.0,10.0,7278.0
1009,OHIO,TOLEDO,2018,277116,1013.0,24.0,95.0,227.0,667.0,4996.0,1270.0,3402.0,324.0,3.0,12021.0
1010,OKLAHOMA,BROKEN ARROW,2018,108823,69.0,1.0,30.0,6.0,32.0,1140.0,157.0,889.0,94.0,3.0,2421.0
1011,OKLAHOMA,NORMAN,2018,124074,148.0,2.0,33.0,23.0,90.0,1609.0,255.0,1200.0,154.0,4.0,3518.0
1012,OKLAHOMA,OKLAHOMA CITY,2018,648260,2708.0,34.0,264.0,491.0,1919.0,12384.0,3050.0,7689.0,1645.0,28.0,30212.0
1013,OKLAHOMA,TULSA,2018,404868,1993.0,21.0,192.0,366.0,1414.0,10792.0,2359.0,6812.0,1621.0,97.0,25667.0
1014,OREGON,EUGENE,2018,168310,317.0,1.0,61.0,93.0,162.0,2741.0,405.0,2074.0,262.0,21.0,6137.0
1015,OREGON,GRESHAM,2018,112466,216.0,0.0,33.0,53.0,130.0,1902.0,235.0,1017.0,650.0,4.0,4240.0
1016,OREGON,HILLSBORO,2018,107433,167.0,0.0,38.0,34.0,95.0,1028.0,95.0,824.0,109.0,4.0,2394.0
1017,OREGON,PORTLAND,2018,649408,1684.0,10.0,236.0,525.0,913.0,17982.0,2172.0,12409.0,3401.0,132.0,39464.0
1018,OREGON,SALEM,2018,169565,379.0,0.0,32.0,94.0,253.0,3721.0,403.0,2788.0,530.0,22.0,8222.0
1019,PENNSYLVANIA,ALLENTOWN,2018,120823,187.0,4.0,25.0,81.0,77.0,1336.0,203.0,998.0,135.0,4.0,3050.0
1020,PENNSYLVANIA,PHILADELPHIA,2018,1575595,6956.0,148.0,536.0,2481.0,3791.0,23172.0,3036.0,17491.0,2645.0,212.0,60468.0
1021,RHODE ISLAND,PROVIDENCE,2018,179854,425.0,5.0,57.0,119.0,244.0,2807.0,391.0,2096.0,320.0,8.0,6472.0
1022,SOUTH CAROLINA,CHARLESTON,2018,136845,174.0,4.0,18.0,33.0,119.0,1403.0,136.0,1106.0,161.0,3.0,3157.0
1023,SOUTH DAKOTA,SIOUX FALLS,2018,177888,349.0,2.0,49.0,49.0,249.0,2357.0,287.0,1813.0,257.0,16.0,5428.0
1024,TENNESSEE,CHATTANOOGA,2018,178753,911.0,9.0,74.0,168.0,660.0,5210.0,703.0,3809.0,698.0,3.0,12245.0
1025,TENNESSEE,CLARKSVILLE,2018,153294,498.0,12.0,46.0,66.0,374.0,2201.0,298.0,1745.0,158.0,12.0,5410.0
1026,TENNESSEE,KNOXVILLE,2018,187539,791.0,16.0,68.0,153.0,554.0,4444.0,655.0,3256.0,533.0,5.0,10475.0
1027,TENNESSEE,MEMPHIS,2018,652765,6006.0,71.0,230.0,1401.0,4304.0,20060.0,4101.0,13709.0,2250.0,135.0,52267.0
1028,TENNESSEE,MURFREESBORO,2018,136102,322.0,4.0,44.0,56.0,218.0,2067.0,296.0,1640.0,131.0,4.0,4782.0
1029,TENNESSEE,NASHVILLE METROPOLITAN,2018,681186,3639.0,41.0,218.0,939.0,2441.0,12569.0,1665.0,9461.0,1443.0,25.0,32441.0
1030,TEXAS,ABILENE,2018,122981,269.0,2.0,50.0,39.0,178.0,1865.0,441.0,1294.0,130.0,1.0,4269.0
1031,TEXAS,ALLEN,2018,101779,60.0,0.0,18.0,11.0,31.0,610.0,64.0,522.0,24.0,0.0,1340.0
1032,TEXAS,AMARILLO,2018,200993,784.0,5.0,103.0,136.0,540.0,4164.0,725.0,2992.0,447.0,16.0,9912.0
1033,TEXAS,ARLINGTON,2018,397377,902.0,4.0,103.0,187.0,608.0,5998.0,798.0,4581.0,619.0,7.0,13807.0
1034,TEXAS,AUSTIN,2018,971949,1886.0,18.0,383.0,521.0,964.0,15202.0,1929.0,12075.0,1198.0,36.0,34212.0
1035,TEXAS,BEAUMONT,2018,118456,636.0,5.0,54.0,173.0,404.0,2222.0,483.0,1528.0,211.0,18.0,5734.0
1036,TEXAS,CARROLLTON,2018,135823,93.0,2.0,26.0,29.0,36.0,1130.0,187.0,826.0,117.0,0.0,2446.0
1037,TEXAS,COLLEGE STATION,2018,115357,114.0,1.0,29.0,15.0,69.0,1226.0,134.0,1028.0,64.0,0.0,2680.0
1038,TEXAS,CORPUS CHRISTI,2018,329256,1214.0,14.0,147.0,239.0,814.0,5993.0,1083.0,4465.0,445.0,34.0,14448.0
1039,TEXAS,DALLAS,2018,1338551,4825.0,83.0,447.0,1753.0,2542.0,22054.0,5543.0,11954.0,4557.0,104.0,53862.0
1040,TEXAS,DENTON,2018,136836,199.0,2.0,56.0,46.0,95.0,1710.0,208.0,1377.0,125.0,1.0,3819.0
1041,TEXAS,EL PASO,2018,688667,1247.0,6.0,202.0,180.0,859.0,5187.0,564.0,4249.0,374.0,6.0,12874.0
1042,TEXAS,FORT WORTH,2018,873069,2150.0,31.0,243.0,462.0,1414.0,12617.0,2267.0,9043.0,1307.0,73.0,29607.0
1043,TEXAS,FRISCO,2018,172804,92.0,1.0,26.0,11.0,54.0,1201.0,130.0,1028.0,43.0,1.0,2587.0
1044,TEXAS,GARLAND,2018,236243,333.0,7.0,52.0,119.0,155.0,3050.0,542.0,2100.0,408.0,10.0,6776.0
1045,TEXAS,GRAND PRAIRIE,2018,193249,244.0,2.0,45.0,63.0,134.0,2109.0,327.0,1551.0,231.0,7.0,4713.0
1046,TEXAS,HOUSTON,2018,2338235,12164.0,135.0,594.0,4403.0,7032.0,46190.0,7966.0,32557.0,5667.0,261.0,116969.0
1047,TEXAS,IRVING,2018,242062,242.0,6.0,32.0,98.0,106.0,2827.0,377.0,2134.0,316.0,9.0,6147.0
1048,TEXAS,KILLEEN,2018,145912,292.0,3.0,67.0,79.0,143.0,1703.0,465.0,1119.0,119.0,17.0,4007.0
1049,TEXAS,LAREDO,2018,260669,443.0,6.0,77.0,76.0,284.0,3170.0,351.0,2732.0,87.0,18.0,7244.0
1050,TEXAS,LEAGUE CITY,2018,105351,44.0,1.0,19.0,9.0,15.0,883.0,90.0,723.0,70.0,8.0,1862.0
1051,TEXAS,LUBBOCK,2018,256335,1266.0,6.0,125.0,225.0,910.0,5529.0,1090.0,3808.0,631.0,34.0,13624.0
1052,TEXAS,MCALLEN,2018,144162,57.0,0.0,20.0,14.0,23.0,1961.0,97.0,1841.0,23.0,2.0,4038.0
1053,TEXAS,MCKINNEY,2018,179934,153.0,0.0,28.0,46.0,79.0,985.0,117.0,791.0,77.0,7.0,2283.0
1054,TEXAS,MESQUITE,2018,144406,313.0,4.0,29.0,109.0,171.0,2646.0,404.0,1773.0,469.0,4.0,5922.0
1055,TEXAS,MIDLAND,2018,138954,179.0,3.0,34.0,25.0,117.0,1339.0,193.0,1002.0,144.0,11.0,3047.0
1056,TEXAS,ODESSA,2018,121194,536.0,3.0,48.0,50.0,435.0,1453.0,239.0,1028.0,186.0,5.0,3983.0
1057,TEXAS,RICHARDSON,2018,115824,67.0,2.0,5.0,25.0,35.0,1224.0,188.0,932.0,104.0,3.0,2585.0
1058,TEXAS,ROUND ROCK,2018,124617,79.0,1.0,20.0,13.0,45.0,1170.0,156.0,988.0,26.0,2.0,2500.0
1059,TEXAS,SAN ANTONIO,2018,1520712,4917.0,59.0,680.0,873.0,3305.0,30590.0,4642.0,22993.0,2955.0,88.0,71102.0
1060,TEXAS,WICHITA FALLS,2018,104706,212.0,4.0,58.0,67.0,83.0,1523.0,304.0,1120.0,99.0,0.0,3470.0
1061,UTAH,PROVO5,2018,117540,111.0,1.0,39.0,9.0,62.0,,,808.0,68.0,2.0,1100.0
1062,UTAH,SALT LAKE CITY,2018,194968,715.0,3.0,122.0,202.0,388.0,5949.0,817.0,4399.0,733.0,13.0,13341.0
1063,UTAH,WEST JORDAN,2018,115390,126.0,0.0,22.0,25.0,79.0,1477.0,162.0,1158.0,157.0,1.0,3207.0
1064,UTAH,WEST VALLEY,2018,137762,477.0,9.0,86.0,79.0,303.0,2430.0,409.0,1603.0,418.0,9.0,5823.0
1065,VIRGINIA,ALEXANDRIA,2018,158256,95.0,1.0,10.0,23.0,61.0,955.0,50.0,790.0,115.0,3.0,2103.0
1066,VIRGINIA,CHESAPEAKE,2018,240119,501.0,1.0,48.0,72.0,380.0,2353.0,330.0,1888.0,135.0,5.0,5713.0
1067,VIRGINIA,NEWPORT NEWS ,2018,181738,440.0,16.0,46.0,100.0,278.0,2559.0,412.0,1924.0,223.0,17.0,6015.0
1068,VIRGINIA,NORFOLK,2018,245190,548.0,18.0,61.0,142.0,327.0,3940.0,317.0,3253.0,370.0,9.0,8985.0
1069,VIRGINIA,RICHMOND6,2018,226236,559.0,26.0,27.0,194.0,312.0,4125.0,475.0,3073.0,577.0,23.0,9391.0
1070,VIRGINIA,ROANOKE,2018,100027,212.0,4.0,28.0,54.0,126.0,1999.0,253.0,1597.0,149.0,10.0,4432.0
1071,VIRGINIA,VIRGINIA BEACH,2018,454353,274.0,3.0,36.0,88.0,147.0,3584.0,297.0,3042.0,245.0,14.0,7730.0
1072,WASHINGTON,BELLEVUE,2018,143703,91.0,0.0,12.0,33.0,46.0,2211.0,244.0,1799.0,168.0,8.0,4612.0
1073,WASHINGTON,EVERETT,2018,110040,180.0,1.0,23.0,49.0,107.0,2390.0,340.0,1526.0,524.0,6.0,5146.0
1074,WASHINGTON,KENT,2018,128990,232.0,3.0,41.0,102.0,86.0,3057.0,409.0,2115.0,533.0,7.0,6585.0
1075,WASHINGTON,RENTON,2018,102470,159.0,2.0,18.0,65.0,74.0,2447.0,272.0,1730.0,445.0,3.0,5215.0
1076,WASHINGTON,SEATTLE,2018,721365,2341.0,13.0,147.0,776.0,1405.0,19062.0,4090.0,13080.0,1892.0,56.0,42862.0
1077,WASHINGTON,SPOKANE,2018,217066,791.0,4.0,179.0,105.0,503.0,7371.0,958.0,5616.0,797.0,19.0,16343.0
1078,WASHINGTON,TACOMA,2018,213504,950.0,7.0,84.0,257.0,602.0,5641.0,963.0,3674.0,1004.0,46.0,13228.0
1079,WASHINGTON,VANCOUVER,2018,176884,402.0,2.0,87.0,70.0,243.0,2876.0,393.0,1981.0,502.0,20.0,6576.0
1080,WISCONSIN,GREEN BAY,2018,105331,243.0,1.0,40.0,25.0,177.0,810.0,106.0,657.0,47.0,3.0,2109.0
1081,WISCONSIN,MADISON,2018,255850,516.0,3.0,55.0,93.0,365.0,2913.0,412.0,2260.0,241.0,5.0,6863.0
